name,price,rating,ratingNumber,img,FirstCategory,SecondCategory,GetItByTomorrow
"FLiX (Beetel) USB to Type C PVC Data Sync & 2A Smartphone Fast Charging Cable, Made in India, 480Mbps Data Sync, Tough Cable, 1 Meter Long USB Cable for USB Type C Devices Black XCD-C12",1.66,4.0,"9,377",https://m.media-amazon.com/images/I/31tWzHMz6vL._SY445_SX342_QL70_ML2_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Display, Tru Sync, 60hz Refresh Rate, instacharge, Gesture Control, Functional 360 Digital Crown (Jet Black)",53.57,3.5,37,https://m.media-amazon.com/images/I/4123OnLZCFL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
Elv Mobile Phone Mount Tabletop Holder for Phones and Tablets - Black,1.06,4.3,"2,351",https://m.media-amazon.com/images/I/318Pgjl1wqL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"iQOO Z6 44W by vivo (Raven Black, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED Display | 50% Charge in just 27 mins | in-Display Fingerprint Scanning",184.56,4.1,"19,253",https://m.media-amazon.com/images/I/41Lif4YWC2L._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Redmi 11 Prime 5G (Meadow Green, 4GB RAM 64GB ROM) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",166.69,3.9,"2,180",https://m.media-amazon.com/images/I/41gQbaGlXrL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150 Watch Faces, 60 Sports Modes, Spo2 & Heart Rate Monitoring, Calling Smart Watch for Men & Women - Rose Pink",23.8,3.9,"7,571",https://m.media-amazon.com/images/I/41lf0N5STAL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,True
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Health/Fitness Trackers & IP68 Waterproof (Black)",16.66,3.3,"4,415",https://m.media-amazon.com/images/I/41BDYVKRmWL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,True
Portronics CLAMP X Car-Vent Mobile Holder 360 Degree Rotational(Black),7.13,4.0,"18,654",https://m.media-amazon.com/images/I/31zFmy89TOL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"pTron Volta Dual Port 12W Smart USB Charger Adapter, Multi-Layer Protection, Made in India, BIS Certified, Fast Charging Power Adaptor Without Cable for All iOS & Android Devices (Black)",2.37,4.0,"3,197",https://m.media-amazon.com/images/I/31UUEYNOmCL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",21.42,4.0,"26,880",https://m.media-amazon.com/images/I/416+IXsM9lL._SY300_SX300_.jpg,Electronics,WearableTechnology,True
"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & SpO2 Level Monitor, Multiple Watch Faces, Activity Tracker, Multiple Sports Modes & IP68 (Scarlet Red)",17.85,3.9,"21,796",https://m.media-amazon.com/images/I/41Bj3iYflTL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,True
"iQOO Z6 Pro 5G by vivo (Phantom Dusk, 8GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",250.05,4.3,"9,499",https://m.media-amazon.com/images/I/41XUW74HLlL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"Samsung Galaxy M32 Prime Edition (Light Blue, 4GB RAM, 64GB)",154.79,4.1,"56,098",https://m.media-amazon.com/images/I/41jna+YGP+L._SY300_SX300_.jpg,Electronics,Mobiles&Accessories,True
"Redmi Note 11T 5G (Matte Black, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",202.42,4.1,"31,822",https://m.media-amazon.com/images/I/41iec5VPMlL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"iQOO Z6 Pro 5G by vivo (Legion Sky, 6GB RAM, 128GB Storage) | Snapdragon 778G 5G | 66W FlashCharge | 1300 nits Peak Brightness | HDR10+",238.14,4.3,"9,499",https://m.media-amazon.com/images/I/41XtHlbmOHL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",154.79,4.1,"50,772",https://m.media-amazon.com/images/I/4121yWSVFmL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits Brightness, Smart DND, 10 Days Battery, 100 Sports Mode, Smartwatch for Men and Women - (Jet Black)",35.71,4.1,"7,148",https://m.media-amazon.com/images/I/41u0PC4NajL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
Myvn 30W Warp/20W Dash Charging Usb Type C Charger Cable Compatible For Cellular Phones Oneplus 8T 8 8Pro 7 Pro / 7T / 7T Pro Nord And Oneplus 3 / 3T / 5 / 5T / 6 / 6T / 7,3.92,4.2,"3,492",https://m.media-amazon.com/images/I/41kwROGAMEL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, SpO2, Watch Faces, 5 Days Runtime, Fitness Trackers & IP68 Waterproof (Blue)",15.47,3.3,"4,415",https://m.media-amazon.com/images/I/41GXZy6dLIL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
"SanDisk Ultra® microSDXC™ UHS-I Card, 256GB, 150MB/s R, 10 Y Warranty, for Smartphones",23.68,4.4,"67,260",https://m.media-amazon.com/images/I/41g54hBpHkL._SY300_SX300_QL70_ML2_.jpg,Electronics,Accessories,True
"Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",154.79,4.1,"50,772",https://m.media-amazon.com/images/I/411yU+n3UkL._SY300_SX300_.jpg,Electronics,Mobiles&Accessories,True
Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display (Deep Wine),17.85,4.0,"92,588",https://m.media-amazon.com/images/I/41zs4v3adaL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
"Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!",202.42,4.1,"31,822",https://m.media-amazon.com/images/I/417k0DCw0GL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatch, 500 Nits Brightness, 7 Days Battery Life, 150+ Watch Faces, 100+ Sport Modes, IP68 Waterproof Smart Watch (Jet Black)",23.8,4.3,240,https://m.media-amazon.com/images/I/41OEfM3qYLL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
"OnePlus Nord Watch with 1.78” AMOLED Display, 60 Hz Refresh Rate, 105 Fitness Modes, 10 Days Battery, SPO2, Heart Rate, Stress Monitor, Women Health Tracker & Multiple Watch Face [Midnight Black]",59.53,3.8,758,https://m.media-amazon.com/images/I/31OgHTags6L._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assistant, Health Suite,in-Built Games, 100 Watch Faces-(Jet Black)",29.76,3.7,828,https://m.media-amazon.com/images/I/41DgrxyBPTL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,True
"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Dark Blue",16.66,4.0,"9,378",https://m.media-amazon.com/images/I/412DrCgktiL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",17.85,4.2,"22,638",https://m.media-amazon.com/images/I/41-IPkI1Y5L._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,True
"Flix (Beetel) Bolt 2.4 12W Dual USB Smart Charger, Made in India, Bis Certified, Fast Charging Power Adaptor with 1 Meter USB to Type C Cable for Cellular Phones (White)(Xwc-64D)",2.96,3.9,"2,147",https://m.media-amazon.com/images/I/31efS1bi1vL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,3.56,4.5,596,https://m.media-amazon.com/images/I/318wXJER9zL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)",0.94,4.2,"1,949",https://m.media-amazon.com/images/I/41R0DrIbTNL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",166.69,3.9,"2,180",https://m.media-amazon.com/images/I/412VyMavsJL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",11.3,4.2,"31,539",https://m.media-amazon.com/images/I/31+GLbqRPtL._SY300_SX300_.jpg,Electronics,"Headphones,Earbuds&Accessories",True
"STRIFF Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (Black)",1.18,4.1,"2,451",https://m.media-amazon.com/images/I/31xJT-3ZAkL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)",29.76,4.1,154,https://m.media-amazon.com/images/I/41LDspRanIL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",8.2,4.3,"1,193",https://m.media-amazon.com/images/I/31LVAoe3VNL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Tabletop Stand for Bedroom, Office, Bathroom, White",5.94,4.1,"1,475",https://m.media-amazon.com/images/I/41bFp+Wev+L._SY300_SX300_.jpg,Electronics,Mobiles&Accessories,False
OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),3.56,4.3,"8,891",https://m.media-amazon.com/images/I/51WJbMPuROL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"EN LIGNE Adjustable Cell Phone Stand, Foldable Portable Phone Stand Phone Holder for Desk, Desktop Tablet Stand Compatible with Mobile Phone/iPad/Tablet (Black)",2.49,3.6,104,https://m.media-amazon.com/images/I/416n3nd4MhL._SY300_SX300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB Expandable RAM",101.2,4.1,"6,662",https://m.media-amazon.com/images/I/41KVdXIcg0L._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)",25.95,4.0,"8,380",https://m.media-amazon.com/images/I/312X0wyfvmL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",202.42,4.1,"31,822",https://m.media-amazon.com/images/I/41sJ50FH9OL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"OnePlus 10T 5G (Moonstone Black, 8GB RAM, 128GB Storage)",535.83,4.3,"3,075",https://m.media-amazon.com/images/I/413c3ZnFLxL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
Nokia 150 (2020) (Cyan),30.95,3.9,"14,266",https://m.media-amazon.com/images/I/41fMEQ-GoHL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",33.33,4.1,"38,879",https://m.media-amazon.com/images/I/41AGCk95dpL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,True
boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),16.66,4.1,"97,175",https://m.media-amazon.com/images/I/41zejggGzLL._SX300_SY300_QL70_ML2_.jpg,Electronics,"Headphones,Earbuds&Accessories",False
"SanDisk Ultra microSD UHS-I Card 64GB, 120MB/s R",7.73,4.4,"67,260",https://m.media-amazon.com/images/I/41ML8ZbPiiL._SY300_SX300_QL70_ML2_.jpg,Electronics,Accessories,False
"iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max, I-Phone11/11 Pro/11 Pro Max 2020 (Only Adapter)",9.51,3.8,119,https://m.media-amazon.com/images/I/21rFBH5Lf2L._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",1.77,4.3,"10,833",https://m.media-amazon.com/images/I/41PeQz-jDSL._SX300_SY300_QL70_ML2_.jpg,Computers&Accessories,Accessories&Peripherals,True
"Nokia 8210 4G Volte keypad Phone with Dual SIM, Big Display, inbuilt MP3 Player & Wireless FM Radio | Blue",45.24,3.5,"1,641",https://m.media-amazon.com/images/I/41tRgeQp9-L._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear Ultra-Thin Cover with Unbreakable Screen Guard,2.37,4.0,"4,740",https://m.media-amazon.com/images/I/4155YhLwDiL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled+ 120Hz | 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",285.77,3.9,"8,866",https://m.media-amazon.com/images/I/418vxJS4AML._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"iQOO 9 SE 5G (Sunset Sierra, 8GB RAM, 128GB Storage) | Qualcomm Snapdragon 888 | 66W Flash Charge",357.11,4.3,"8,399",https://m.media-amazon.com/images/I/41UwKwpK40L._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker (Black),3.35,2.8,87,https://m.media-amazon.com/images/I/41lnTFZGz9L._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,True
"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",95.24,3.8,125,https://m.media-amazon.com/images/I/41UhF7l9I4L._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin),2.96,4.5,38,https://m.media-amazon.com/images/I/21yMfxVmNuL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
"POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage and Easy Installation kit, Pack of 1",3.56,4.3,"4,674",https://m.media-amazon.com/images/I/411fc62wnpL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor",5.94,4.1,412,https://m.media-amazon.com/images/I/41YwW+O-SKL._SY300_SX300_.jpg,Electronics,WearableTechnology,True
"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",10.7,3.0,681,https://m.media-amazon.com/images/I/31M4nb0+JKL._SY300_SX300_.jpg,Electronics,WearableTechnology,False
"URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging, Camo",19.04,4.0,"36,384",https://m.media-amazon.com/images/I/31S1zpNb8bL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)",1.43,3.9,"6,491",https://m.media-amazon.com/images/I/41jmiwgyu8L._SX300_SY300_QL70_ML2_.jpg,Electronics,"Headphones,Earbuds&Accessories",True
"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)",47.62,4.1,"10,229",https://m.media-amazon.com/images/I/41wlZ0cZChL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,True
Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),19.04,4.3,"1,801",https://m.media-amazon.com/images/I/51JrMWMAmnL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro",8.32,4.0,"14,404",https://m.media-amazon.com/images/I/31gNcDrEskL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Data Charger Cable Protector for Computers, Cell Phones etc.(Grey)",1.18,4.4,305,https://m.media-amazon.com/images/I/41WYWN1pdvL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)",94.25,4.3,"1,376",https://m.media-amazon.com/images/I/31Hb9RGI+jL._SY300_SX300_.jpg,Electronics,Mobiles&Accessories,True
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",17.85,4.2,"22,638",https://m.media-amazon.com/images/I/41GwFR981CL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile",12.56,3.8,"2,352",https://m.media-amazon.com/images/I/41ynwpRq+kL._SY300_SX300_.jpg,Electronics,Mobiles&Accessories,True
"POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Transparent) Edge to Edge Full Screen Coverage with Installation Kit, Pack of 2",1.79,4.3,714,https://m.media-amazon.com/images/I/41XaIckgKIL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),5.64,4.3,"1,454",https://m.media-amazon.com/images/I/51xaoGdw9EL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charger Fast Charging,Adapter For Android/Iphone 11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Pro/Air 2/Mini 3/4,Samsung S4/S5 & More-Black",2.85,3.9,"2,147",https://m.media-amazon.com/images/I/31Iuz7jlfqL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",89.3,4.1,"3,13,832",https://m.media-amazon.com/images/I/41i7LM0pGwL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector (Black),3.16,3.7,465,https://m.media-amazon.com/images/I/516BHYFQ3JL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",452.37,4.2,"27,790",https://m.media-amazon.com/images/I/41ezRvTwcaL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",21.42,4.6,245,https://m.media-amazon.com/images/I/41fDM4QUfvL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,False
"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",101.2,3.9,276,https://m.media-amazon.com/images/I/41hI-UvnhFL._SX300_SY300_QL70_ML2_.jpg,Electronics,Mobiles&Accessories,True
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Electric Blue)",23.8,4.0,"30,254",https://m.media-amazon.com/images/I/412dSHwBHGL._SX300_SY300_QL70_ML2_.jpg,Electronics,WearableTechnology,False
